DES,DLTR,STK,SMART,,,,,SLD|02/22/2012|3|+NRB|-NRB|-NRB
DES,EXH,STK,SMART,,,,,BOT|02/23/2012|3|+NRB|+NRB|+NRB
DES,SHLD,STK,SMART,,,,,BOT|02/23/2012|3|+NRB|+NRB|+NRB
DES,RIG,STK,SMART,,,,,BOT|02/23/2012|3|+NRB|+NRB|+NRB
DES,WLL,STK,SMART,,,,,BOT|02/23/2012|3|+NRB|+NRB|+NRB
DES,PCS,STK,SMART,,,,,BOT|02/23/2012|3|+NRB|+NRB|+NRB
DES,ONXX,STK,SMART,,,,,BOT|02/23/2012|3|+NRB|+NRB|+NRB
DES,HPQ,STK,SMART,,,,,SLD|02/23/2012|3|+NRB|+NRB|+NRB
DES,PPO,STK,SMART,,,,,SLD|02/23/2012|3|+NRB|+NRB|+NRB
DES,KSS,STK,SMART,,,,,SLD|02/23/2012|3|+NRB|+NRB|+NRB
DES,IRM,STK,SMART,,,,,SLD|02/23/2012|3|+NRB|+NRB|+NRB
DES,LTD,STK,SMART,,,,,SLD|02/23/2012|3|+NRB|+NRB|+NRB
DES,NIHD,STK,SMART,,,,,SLD|02/23/2012|3|+NRB|+NRB|+NRB
DES,CXO,STK,SMART,,,,,SLD|02/23/2012|3|+NRB|+NRB|+NRB
DES,OVTI,STK,SMART,,,,,BOT|02/24/2012|3|+NRB|+NRB|+NRB
DES,AIG,STK,SMART,,,,,BOT|02/24/2012|3|+NRB|+NRB|+NRB
DES,IPG,STK,SMART,,,,,BOT|02/24/2012|3|+NRB|+NRB|+NRB
DES,MGA,STK,SMART,,,,,BOT|02/24/2012|3|+NRB|+NRB|+NRB
DES,CRM,STK,SMART,,,,,BOT|02/24/2012|3|+NRB|+NRB|+NRB
DES,KND,STK,SMART,,,,,SLD|02/24/2012|3|+NRB|+NRB|+NRB
DES,CROX,STK,SMART,,,,,SLD|02/24/2012|3|+NRB|+NRB|+NRB
DES,DECK,STK,SMART,,,,,SLD|02/24/2012|3|+NRB|+NRB|+NRB
DES,JCP,STK,SMART,,,,,SLD|02/24/2012|3|+NRB|+NRB|+NRB
DES,WCRX,STK,SMART,,,,,SLD|02/24/2012|3|+NRB|+NRB|+NRB
DES,LNG,STK,SMART,,,,,BOT|02/27/2012|3|+NRB|+NRB|-NRB
DES,MHS,STK,SMART,,,,,BOT|02/27/2012|3|+NRB|+NRB|-NRB
DES,RIG,STK,SMART,,,,,BOT|02/27/2012|3|+NRB|+NRB|-NRB
DES,ESRX,STK,SMART,,,,,BOT|02/27/2012|3|+NRB|+NRB|-NRB
DES,DNDN,STK,SMART,,,,,SLD|02/27/2012|3|+NRB|+NRB|-NRB
DES,KWK,STK,SMART,,,,,SLD|02/27/2012|3|+NRB|+NRB|-NRB
DES,MCP,STK,SMART,,,,,SLD|02/27/2012|3|+NRB|+NRB|-NRB
DES,MENT,STK,SMART,,,,,BOT|02/28/2012|3|+NRB|+NRB|+NRB
DES,ZAGG,STK,SMART,,,,,BOT|02/28/2012|3|+NRB|+NRB|+NRB
DES,SINA,STK,SMART,,,,,BOT|02/28/2012|3|+NRB|+NRB|+NRB
DES,AMED,STK,SMART,,,,,BOT|02/28/2012|3|+NRB|+NRB|+NRB
DES,SWN,STK,SMART,,,,,SLD|02/28/2012|3|+NRB|+NRB|+NRB
DES,TC,STK,SMART,,,,,SLD|02/28/2012|3|+NRB|+NRB|+NRB
DES,NOG,STK,SMART,,,,,BOT|02/29/2012|3|+NRB|-NRB|+NRB
DES,PSS,STK,SMART,,,,,BOT|02/29/2012|3|+NRB|-NRB|+NRB
DES,VRSK,STK,SMART,,,,,BOT|02/29/2012|3|+NRB|-NRB|+NRB
DES,DWA,STK,SMART,,,,,SLD|02/29/2012|3|+NRB|-NRB|+NRB
DES,GNTX,STK,SMART,,,,,SLD|02/29/2012|3|+NRB|-NRB|+NRB
DES,FSLR,STK,SMART,,,,,SLD|02/29/2012|3|+NRB|-NRB|+NRB
DES,SGMS,STK,SMART,,,,,SLD|02/29/2012|3|+NRB|-NRB|+NRB
DES,JRCC,STK,SMART,,,,,BOT|03/01/2012|2|+NRB|+NRB|+NRB
DES,KR,STK,SMART,,,,,BOT|03/01/2012|3|+NRB|+NRB|+NRB
DES,GPS,STK,SMART,,,,,BOT|03/01/2012|3|+NRB|+NRB|+NRB
DES,BID,STK,SMART,,,,,SLD|03/01/2012|3|+NRB|+NRB|+NRB
DES,PETM,STK,SMART,,,,,SLD|03/01/2012|3|+NRB|+NRB|+NRB
DES,RIMM,STK,SMART,,,,,SLD|03/01/2012|3|+NRB|+NRB|+NRB
DES,FNSR,STK,SMART,,,,,SLD|03/01/2012|3|+NRB|+NRB|+NRB
DES,SFLY,STK,SMART,,,,,BOT|03/02/2012|3|+NRB|+NRB|-NRB
DES,RENN,STK,SMART,,,,,BOT|03/02/2012|3|+NRB|+NRB|-NRB
DES,SLE,STK,SMART,,,,,BOT|03/02/2012|3|+NRB|+NRB|-NRB
DES,SINA,STK,SMART,,,,,BOT|03/02/2012|3|+NRB|+NRB|-NRB
DES,ZNGA,STK,SMART,,,,,BOT|03/02/2012|3|+NRB|+NRB|-NRB
DES,ASNA,STK,SMART,,,,,BOT|03/02/2012|3|+NRB|+NRB|-NRB
DES,BIG,STK,SMART,,,,,SLD|03/02/2012|3|+NRB|+NRB|-NRB
DES,FL,STK,SMART,,,,,SLD|03/02/2012|3|+NRB|+NRB|-NRB
DES,MCP,STK,SMART,,,,,BOT|03/05/2012|3|+NRB|-NRB|-NRB
DES,MWW,STK,SMART,,,,,BOT|03/06/2012|3|+NRB|+NRB|-NRB
DES,OVTI,STK,SMART,,,,,BOT|03/06/2012|3|+NRB|+NRB|-NRB
DES,PAY,STK,SMART,,,,,BOT|03/06/2012|3|+NRB|+NRB|-NRB
DES,NTRI,STK,SMART,,,,,SLD|03/06/2012|3|+NRB|+NRB|-NRB
DES,VVUS,STK,SMART,,,,,SLD|03/06/2012|3|+NRB|+NRB|-NRB
DES,MRK,STK,SMART,,,,,SLD|03/06/2012|3|+NRB|+NRB|-NRB
DES,CIEN,STK,SMART,,,,,BOT|03/07/2012|3|+NRB|+NRB|+NRB
DES,AEO,STK,SMART,,,,,BOT|03/07/2012|3|+NRB|+NRB|+NRB
DES,MAKO,STK,SMART,,,,,BOT|03/07/2012|3|+NRB|+NRB|+NRB
DES,CSIQ,STK,SMART,,,,,SLD|03/07/2012|3|+NRB|+NRB|+NRB
DES,AYR,STK,SMART,,,,,SLD|03/07/2012|3|+NRB|+NRB|+NRB
DES,PLCE,STK,SMART,,,,,SLD|03/07/2012|3|+NRB|+NRB|+NRB
DES,P,STK,SMART,,,,,SLD|03/07/2012|3|+NRB|+NRB|+NRB
DES,SQNM,STK,SMART,,,,,BOT|03/08/2012|3|+NRB|+NRB|+WRB
DES,FTK,STK,SMART,,,,,BOT|03/08/2012|3|+NRB|+NRB|+WRB
DES,NAV,STK,SMART,,,,,SLD|03/08/2012|3|+NRB|+NRB|+WRB
DES,MCD,STK,SMART,,,,,SLD|03/08/2012|3|+NRB|+NRB|+WRB
DES,AMLN,STK,SMART,,,,,SLD|03/08/2012|3|+NRB|+NRB|+WRB
DES,DNDN,STK,SMART,,,,,SLD|03/08/2012|3|+NRB|+NRB|+WRB
DES,ANN,STK,SMART,,,,,BOT|03/09/2012|3|+NRB|+NRB|+NRB
DES,QSFT,STK,SMART,,,,,BOT|03/09/2012|3|+NRB|+NRB|+NRB
DES,ARO,STK,SMART,,,,,BOT|03/09/2012|3|+NRB|+NRB|+NRB
DES,MCP,STK,SMART,,,,,BOT|03/09/2012|3|+NRB|+NRB|+NRB
DES,SBUX,STK,SMART,,,,,BOT|03/09/2012|3|+NRB|+NRB|+NRB
DES,SWHC,STK,SMART,,,,,BOT|03/09/2012|3|+NRB|+NRB|+NRB
DES,GMCR,STK,SMART,,,,,SLD|03/09/2012|3|+NRB|+NRB|+NRB
DES,YOKU,STK,SMART,,,,,BOT|03/12/2012|3|+NRB|+NRB|-NRB
DES,SINA,STK,SMART,,,,,BOT|03/12/2012|3|+NRB|+NRB|-NRB
DES,ORCL,STK,SMART,,,,,SLD|03/12/2012|3|+NRB|+NRB|-NRB
DES,KORS,STK,SMART,,,,,SLD|03/12/2012|3|+NRB|+NRB|-NRB
DES,URBN,STK,SMART,,,,,SLD|03/13/2012|3|-NRB|+WRB|+NRB
DES,CLNE,STK,SMART,,,,,SLD|03/13/2012|3|-NRB|+WRB|+NRB
DES,RF,STK,SMART,,,,,BOT|03/14/2012|3|-NRB|-NRB|+NRB
DES,CLF,STK,SMART,,,,,BOT|03/14/2012|3|-NRB|-NRB|+NRB
DES,ZION,STK,SMART,,,,,BOT|03/14/2012|3|-NRB|-NRB|+NRB
DES,PSUN,STK,SMART,,,,,SLD|03/14/2012|3|-NRB|-NRB|+NRB
DES,MET,STK,SMART,,,,,SLD|03/14/2012|3|-NRB|-NRB|+NRB
DES,ITMN,STK,SMART,,,,,BOT|03/15/2012|3|+NRB|+NRB|+NRB
DES,AMD,STK,SMART,,,,,BOT|03/15/2012|3|+NRB|+NRB|+NRB
DES,GES,STK,SMART,,,,,SLD|03/15/2012|3|+NRB|+NRB|+NRB
DES,VRA,STK,SMART,,,,,SLD|03/15/2012|3|+NRB|+NRB|+NRB
DES,PWRD,STK,SMART,,,,,BOT|03/16/2012|3|+NRB|+NRB|-NRB
DES,ATPG,STK,SMART,,,,,SLD|03/16/2012|3|+NRB|+NRB|-NRB
DES,DPZ,STK,SMART,,,,,BOT|03/19/2012|3|+NRB|+NRB|-NRB
DES,VRTX,STK,SMART,,,,,SLD|03/19/2012|3|+NRB|+NRB|-NRB
DES,TIF,STK,SMART,,,,,BOT|03/20/2012|3|+NRB|+NRB|-NRB
DES,LGF,STK,SMART,,,,,BOT|03/20/2012|3|+NRB|+NRB|-NRB
DES,JEF,STK,SMART,,,,,BOT|03/20/2012|3|+NRB|+NRB|-NRB
DES,KORS,STK,SMART,,,,,BOT|03/20/2012|3|+NRB|+NRB|-NRB
DES,FMCN,STK,SMART,,,,,BOT|03/20/2012|3|+NRB|+NRB|-NRB
DES,WMB,STK,SMART,,,,,BOT|03/20/2012|3|+NRB|+NRB|-NRB
DES,ADBE,STK,SMART,,,,,SLD|03/20/2012|3|+NRB|+NRB|-NRB
DES,ORCL,STK,SMART,,,,,BOT|03/21/2012|3|+NRB|+NRB|+NRB
DES,LNKD,STK,SMART,,,,,BOT|03/21/2012|3|+NRB|+NRB|+NRB
DES,HIG,STK,SMART,,,,,BOT|03/21/2012|3|+NRB|+NRB|+NRB
DES,BHI,STK,SMART,,,,,SLD|03/21/2012|3|+NRB|+NRB|+NRB
DES,JBL,STK,SMART,,,,,SLD|03/21/2012|3|+NRB|+NRB|+NRB
DES,AGO,STK,SMART,,,,,SLD|03/21/2012|3|+NRB|+NRB|+NRB
DES,HAL,STK,SMART,,,,,SLD|03/21/2012|3|+NRB|+NRB|+NRB
DES,DG,STK,SMART,,,,,BOT|03/22/2012|3|+NRB|+NRB|-NRB
DES,OPEN,STK,SMART,,,,,BOT|03/22/2012|3|+NRB|+NRB|-NRB
DES,SWHC,STK,SMART,,,,,BOT|03/22/2012|3|+NRB|+NRB|-NRB
DES,GME,STK,SMART,,,,,BOT|03/22/2012|3|+NRB|+NRB|-NRB
DES,GOLD,STK,SMART,,,,,SLD|03/22/2012|3|+NRB|+NRB|-NRB
DES,LULU,STK,SMART,,,,,SLD|03/22/2012|3|+NRB|+NRB|-NRB
DES,FDX,STK,SMART,,,,,SLD|03/22/2012|3|+NRB|+NRB|-NRB
DES,SLW,STK,SMART,,,,,BOT|03/23/2012|3|+NRB|+NRB|+NRB
DES,DHI,STK,SMART,,,,,SLD|03/23/2012|3|+NRB|+NRB|+NRB
DES,LEN,STK,SMART,,,,,SLD|03/23/2012|3|+NRB|+NRB|+NRB
DES,PHM,STK,SMART,,,,,SLD|03/23/2012|3|+NRB|+NRB|+NRB
DES,KBH,STK,SMART,,,,,SLD|03/23/2012|3|+NRB|+NRB|+NRB
DES,MU,STK,SMART,,,,,SLD|03/23/2012|3|+NRB|+NRB|+NRB
DES,WAG,STK,SMART,,,,,BOT|03/27/2012|3|+NRB|-NRB|+NRB
DES,LEN,STK,SMART,,,,,BOT|03/27/2012|3|+NRB|-NRB|+NRB
DES,FNSR,STK,SMART,,,,,BOT|03/27/2012|3|+NRB|-NRB|+NRB
DES,APOL,STK,SMART,,,,,SLD|03/27/2012|3|+NRB|-NRB|+NRB
DES,CHRS,STK,SMART,,,,,SLD|03/27/2012|3|+NRB|-NRB|+NRB
DES,MMR,STK,SMART,,,,,SLD|03/27/2012|3|+NRB|-NRB|+NRB
DES,HTS,STK,SMART,,,,,SLD|03/27/2012|3|+NRB|-NRB|+NRB
DES,CMC,STK,SMART,,,,,BOT|03/28/2012|3|+NRB|-NRB|-NRB
DES,RBN,STK,SMART,,,,,BOT|03/28/2012|3|+NRB|-NRB|-NRB
DES,AUQ,STK,SMART,,,,,BOT|03/28/2012|3|+NRB|-NRB|-NRB
DES,RHT,STK,SMART,,,,,BOT|03/29/2012|2|+NRB|+NRB|-NRB
DES,PSS,STK,SMART,,,,,BOT|03/29/2012|3|+NRB|+NRB|-NRB
DES,ILMN,STK,SMART,,,,,BOT|03/29/2012|3|+NRB|+NRB|-NRB
DES,BBY,STK,SMART,,,,,SLD|03/29/2012|3|+NRB|+NRB|-NRB
DES,MOS,STK,SMART,,,,,SLD|03/29/2012|3|+NRB|+NRB|-NRB
DES,VVUS,STK,SMART,,,,,SLD|03/29/2012|3|+NRB|+NRB|-NRB
DES,IMGN,STK,SMART,,,,,BOT|03/30/2012|3|+NRB|+NRB|+NRB
DES,FINL,STK,SMART,,,,,SLD|03/30/2012|3|+NRB|+NRB|+NRB
DES,XRTX,STK,SMART,,,,,SLD|03/30/2012|3|+NRB|+NRB|+NRB
DES,INVN,STK,SMART,,,,,SLD|03/30/2012|3|+NRB|+NRB|+NRB
DES,ESRX,STK,SMART,,,,,BOT|04/02/2012|3|+NRB|+WRB|-NRB
DES,SINA,STK,SMART,,,,,SLD|04/02/2012|3|+NRB|+WRB|-NRB
DES,URBN,STK,SMART,,,,,BOT|04/03/2012|3|+NRB|-NRB|-NRB
DES,SNDK,STK,SMART,,,,,SLD|04/04/2012|3|-NRB|-NRB|-NRB
DES,BBBY,STK,SMART,,,,,BOT|04/05/2012|2|+NRB|+NRB|-NRB
DES,TJX,STK,SMART,,,,,BOT|04/05/2012|3|+NRB|+NRB|-NRB
DES,ROST,STK,SMART,,,,,BOT|04/05/2012|3|+NRB|+NRB|-NRB
DES,HNT,STK,SMART,,,,,BOT|04/05/2012|3|+NRB|+NRB|-NRB
DES,PPG,STK,SMART,,,,,BOT|04/05/2012|3|+NRB|+NRB|-NRB
DES,STZ,STK,SMART,,,,,SLD|04/05/2012|2|+NRB|+NRB|-NRB
DES,PLCM,STK,SMART,,,,,SLD|04/05/2012|3|+NRB|+NRB|-NRB
DES,RT,STK,SMART,,,,,SLD|04/05/2012|3|+NRB|+NRB|-NRB
DES,SPPI,STK,SMART,,,,,SLD|04/05/2012|3|+NRB|+NRB|-NRB
DES,PMTC,STK,SMART,,,,,SLD|04/05/2012|3|+NRB|+NRB|-NRB
DES,GOLD,STK,SMART,,,,,BOT|04/09/2012|3|+NRB|+NRB|-WRB
DES,SVU,STK,SMART,,,,,BOT|04/10/2012|3|+NRB|-WRB|-NRB
DES,VVUS,STK,SMART,,,,,BOT|04/10/2012|3|+NRB|-WRB|-NRB
DES,VPHM,STK,SMART,,,,,SLD|04/10/2012|3|+NRB|-WRB|-NRB
DES,AA,STK,SMART,,,,,BOT|04/11/2012|3|+NRB|-NRB|+WRB
DES,FIO,STK,SMART,,,,,BOT|04/12/2012|3|+NRB|+WRB|+NRB
DES,TSCO,STK,SMART,,,,,BOT|04/12/2012|3|+NRB|+WRB|+NRB
DES,HCA,STK,SMART,,,,,BOT|04/12/2012|3|+NRB|+WRB|+NRB
DES,FAST,STK,SMART,,,,,SLD|04/12/2012|3|+NRB|+WRB|+NRB
DES,CSTR,STK,SMART,,,,,BOT|04/13/2012|3|+NRB|+NRB|-NRB
DES,CTSH,STK,SMART,,,,,SLD|04/13/2012|3|+NRB|+NRB|-NRB
DES,INFY,STK,SMART,,,,,SLD|04/13/2012|3|+NRB|+NRB|-NRB
DES,STX,STK,SMART,,,,,BOT|04/16/2012|3|+NRB|-NRB|+NRB
DES,C,STK,SMART,,,,,BOT|04/16/2012|3|+NRB|-NRB|+NRB
DES,MAT,STK,SMART,,,,,SLD|04/16/2012|3|+NRB|-NRB|+NRB
DES,BAX,STK,SMART,,,,,SLD|04/16/2012|3|+NRB|-NRB|+NRB
DES,MMR,STK,SMART,,,,,BOT|04/17/2012|3|+NRB|+WRB|+NRB
DES,IVN,STK,SMART,,,,,BOT|04/18/2012|3|+NRB|+NRB|-NRB
DES,DGX,STK,SMART,,,,,BOT|04/18/2012|3|+NRB|+NRB|-NRB
DES,PII,STK,SMART,,,,,BOT|04/18/2012|3|+NRB|+NRB|-NRB
DES,URI,STK,SMART,,,,,BOT|04/18/2012|3|+NRB|+NRB|-NRB
DES,GNW,STK,SMART,,,,,SLD|04/18/2012|3|+NRB|+NRB|-NRB
DES,IBM,STK,SMART,,,,,SLD|04/18/2012|3|+NRB|+NRB|-NRB
DES,INTC,STK,SMART,,,,,SLD|04/18/2012|3|+NRB|+NRB|-NRB
DES,CREE,STK,SMART,,,,,SLD|04/18/2012|3|+NRB|+NRB|-NRB
DES,ASML,STK,SMART,,,,,SLD|04/18/2012|3|+NRB|+NRB|-NRB
DES,MAR,STK,SMART,,,,,BOT|04/19/2012|3|+NRB|-NRB|-NRB
DES,TRV,STK,SMART,,,,,BOT|04/19/2012|3|+NRB|-NRB|-NRB
DES,MS,STK,SMART,,,,,BOT|04/19/2012|3|+NRB|-NRB|-NRB
DES,FFIV,STK,SMART,,,,,BOT|04/19/2012|3|+NRB|-NRB|-NRB
DES,EBAY,STK,SMART,,,,,BOT|04/19/2012|3|+NRB|-NRB|-NRB
DES,CY,STK,SMART,,,,,BOT|04/19/2012|3|+NRB|-NRB|-NRB
DES,QCOM,STK,SMART,,,,,SLD|04/19/2012|3|+NRB|-NRB|-NRB
DES,YUM,STK,SMART,,,,,SLD|04/19/2012|3|+NRB|-NRB|-NRB
DES,ACHN,STK,SMART,,,,,SLD|04/19/2012|3|+NRB|-NRB|-NRB
DES,BAS,STK,SMART,,,,,SLD|04/19/2012|3|+NRB|-NRB|-NRB
DES,SWK,STK,SMART,,,,,SLD|04/19/2012|3|+NRB|-NRB|-NRB
DES,SCSS,STK,SMART,,,,,SLD|04/19/2012|3|+NRB|-NRB|-NRB
DES,PLCM,STK,SMART,,,,,SLD|04/19/2012|3|+NRB|-NRB|-NRB
DES,EMC,STK,SMART,,,,,SLD|04/19/2012|3|+NRB|-NRB|-NRB
DES,SLB,STK,SMART,,,,,BOT|04/20/2012|3|+NRB|+NRB|+NRB
DES,ETFC,STK,SMART,,,,,BOT|04/20/2012|3|+NRB|+NRB|+NRB
DES,MSFT,STK,SMART,,,,,BOT|04/20/2012|3|+NRB|+NRB|+NRB
DES,AMD,STK,SMART,,,,,BOT|04/20/2012|3|+NRB|+NRB|+NRB
DES,HON,STK,SMART,,,,,BOT|04/20/2012|3|+NRB|+NRB|+NRB
DES,MAN,STK,SMART,,,,,BOT|04/20/2012|3|+NRB|+NRB|+NRB
DES,GE,STK,SMART,,,,,BOT|04/20/2012|3|+NRB|+NRB|+NRB
DES,TPX,STK,SMART,,,,,SLD|04/20/2012|3|+NRB|+NRB|+NRB
DES,MU,STK,SMART,,,,,SLD|04/20/2012|3|+NRB|+NRB|+NRB
DES,INTU,STK,SMART,,,,,SLD|04/20/2012|3|+NRB|+NRB|+NRB
DES,EXPD,STK,SMART,,,,,SLD|04/20/2012|3|+NRB|+NRB|+NRB
DES,SNDK,STK,SMART,,,,,SLD|04/20/2012|3|+NRB|+NRB|+NRB
DES,RVBD,STK,SMART,,,,,SLD|04/20/2012|3|+NRB|+NRB|+NRB
DES,EAT,STK,SMART,,,,,BOT|04/23/2012|3|+NRB|+NRB|-NRB
DES,AMLN,STK,SMART,,,,,BOT|04/23/2012|3|+NRB|+NRB|-NRB
DES,DHI,STK,SMART,,,,,BOT|04/23/2012|3|+NRB|+NRB|-NRB
DES,CHKP,STK,SMART,,,,,SLD|04/23/2012|3|+NRB|+NRB|-NRB
DES,K,STK,SMART,,,,,SLD|04/23/2012|3|+NRB|+NRB|-NRB
DES,WMT,STK,SMART,,,,,SLD|04/23/2012|3|+NRB|+NRB|-NRB
DES,WWW,STK,SMART,,,,,SLD|04/23/2012|3|+NRB|+NRB|-NRB
DES,HAS,STK,SMART,,,,,SLD|04/23/2012|3|+NRB|+NRB|-NRB
DES,CLNE,STK,SMART,,,,,SLD|04/23/2012|3|+NRB|+NRB|-NRB
DES,BHI,STK,SMART,,,,,BOT|04/24/2012|3|+NRB|+NRB|+NRB
DES,HSY,STK,SMART,,,,,BOT|04/24/2012|3|+NRB|+NRB|+NRB
DES,HXL,STK,SMART,,,,,BOT|04/24/2012|3|+NRB|+NRB|+NRB
DES,BYD,STK,SMART,,,,,BOT|04/24/2012|3|+NRB|+NRB|+NRB
DES,MMM,STK,SMART,,,,,BOT|04/24/2012|3|+NRB|+NRB|+NRB
DES,ALGN,STK,SMART,,,,,BOT|04/24/2012|3|+NRB|+NRB|+NRB
DES,TXN,STK,SMART,,,,,BOT|04/24/2012|3|+NRB|+NRB|+NRB
DES,DESC,STK,SMART,,,,,SLD|04/24/2012|3|+NRB|+NRB|+NRB
DES,ZION,STK,SMART,,,,,SLD|04/24/2012|3|+NRB|+NRB|+NRB
DES,COH,STK,SMART,,,,,SLD|04/24/2012|3|+NRB|+NRB|+NRB
DES,RSH,STK,SMART,,,,,SLD|04/24/2012|3|+NRB|+NRB|+NRB
DES,CXW,STK,SMART,,,,,SLD|04/24/2012|3|+NRB|+NRB|+NRB
DES,NFLX,STK,SMART,,,,,SLD|04/24/2012|3|+NRB|+NRB|+NRB
DES,WAT,STK,SMART,,,,,SLD|04/24/2012|3|+NRB|+NRB|+NRB
DES,BIG,STK,SMART,,,,,SLD|04/24/2012|3|+NRB|+NRB|+NRB
DES,NBR,STK,SMART,,,,,BOT|04/25/2012|3|+NRB|+NRB|+WRB
DES,AFL,STK,SMART,,,,,BOT|04/25/2012|3|+NRB|+NRB|+WRB
DES,DAN,STK,SMART,,,,,BOT|04/25/2012|3|+NRB|+NRB|+WRB
DES,GNC,STK,SMART,,,,,BOT|04/25/2012|3|+NRB|+NRB|+WRB
DES,EW,STK,SMART,,,,,BOT|04/25/2012|3|+NRB|+NRB|+WRB
DES,NFX,STK,SMART,,,,,BOT|04/25/2012|3|+NRB|+NRB|+WRB
DES,NSC,STK,SMART,,,,,BOT|04/25/2012|3|+NRB|+NRB|+WRB
DES,TKR,STK,SMART,,,,,BOT|04/25/2012|3|+NRB|+NRB|+WRB
DES,HOG,STK,SMART,,,,,BOT|04/25/2012|3|+NRB|+NRB|+WRB
DES,FTI,STK,SMART,,,,,SLD|04/25/2012|3|+NRB|+NRB|+WRB
DES,LO,STK,SMART,,,,,SLD|04/25/2012|3|+NRB|+NRB|+WRB
DES,TEL,STK,SMART,,,,,SLD|04/25/2012|3|+NRB|+NRB|+WRB
DES,BIDU,STK,SMART,,,,,SLD|04/25/2012|3|+NRB|+NRB|+WRB
DES,EQIX,STK,SMART,,,,,BOT|04/26/2012|3|+NRB|+NRB|-NRB
DES,DNKN,STK,SMART,,,,,BOT|04/26/2012|3|+NRB|+NRB|-NRB
DES,SWI,STK,SMART,,,,,BOT|04/26/2012|3|+NRB|+NRB|-NRB
DES,MWW,STK,SMART,,,,,BOT|04/26/2012|3|+NRB|+NRB|-NRB
DES,PTEN,STK,SMART,,,,,BOT|04/26/2012|3|+NRB|+NRB|-NRB
DES,INCY,STK,SMART,,,,,BOT|04/26/2012|3|+NRB|+NRB|-NRB
DES,ARRS,STK,SMART,,,,,BOT|04/26/2012|3|+NRB|+NRB|-NRB
DES,CRUS,STK,SMART,,,,,BOT|04/26/2012|3|+NRB|+NRB|-NRB
DES,CELG,STK,SMART,,,,,SLD|04/26/2012|3|+NRB|+NRB|-NRB
DES,AET,STK,SMART,,,,,SLD|04/26/2012|3|+NRB|+NRB|-NRB
DES,BG,STK,SMART,,,,,SLD|04/26/2012|3|+NRB|+NRB|-NRB
DES,ZMH,STK,SMART,,,,,SLD|04/26/2012|3|+NRB|+NRB|-NRB
DES,NIHD,STK,SMART,,,,,SLD|04/26/2012|3|+NRB|+NRB|-NRB
DES,AKAM,STK,SMART,,,,,SLD|04/26/2012|3|+NRB|+NRB|-NRB
DES,CROX,STK,SMART,,,,,SLD|04/26/2012|3|+NRB|+NRB|-NRB
DES,AEM,STK,SMART,,,,,BOT|04/27/2012|3|+NRB|+NRB|-NRB
DES,JAZZ,STK,SMART,,,,,BOT|04/27/2012|3|+NRB|+NRB|-NRB
DES,EXPE,STK,SMART,,,,,BOT|04/27/2012|3|+NRB|+NRB|-NRB
DES,AMZN,STK,SMART,,,,,BOT|04/27/2012|3|+NRB|+NRB|-NRB
DES,RSG,STK,SMART,,,,,SLD|04/27/2012|3|+NRB|+NRB|-NRB
DES,VRSN,STK,SMART,,,,,SLD|04/27/2012|3|+NRB|+NRB|-NRB
DES,DECK,STK,SMART,,,,,SLD|04/27/2012|3|+NRB|+NRB|-NRB
DES,WDC,STK,SMART,,,,,SLD|04/27/2012|3|+NRB|+NRB|-NRB
DES,STX,STK,SMART,,,,,SLD|04/27/2012|3|+NRB|+NRB|-NRB
DES,SBUX,STK,SMART,,,,,SLD|04/27/2012|3|+NRB|+NRB|-NRB
DES,MDRX,STK,SMART,,,,,SLD|04/27/2012|3|+NRB|+NRB|-NRB
DES,HAR,STK,SMART,,,,,BOT|04/30/2012|3|+NRB|-NRB|-NRB
DES,HUM,STK,SMART,,,,,SLD|04/30/2012|3|+NRB|-NRB|-NRB
DES,SOHU,STK,SMART,,,,,SLD|04/30/2012|3|+NRB|-NRB|-NRB
DES,PAY,STK,SMART,,,,,SLD|04/30/2012|3|+NRB|-NRB|-NRB
DES,HOLX,STK,SMART,,,,,SLD|04/30/2012|3|+NRB|-NRB|-NRB
DES,HUN,STK,SMART,,,,,BOT|05/01/2012|3|+NRB|+NRB|+WRB
DES,SFLY,STK,SMART,,,,,BOT|05/01/2012|3|+NRB|+NRB|+WRB
DES,SHLD,STK,SMART,,,,,BOT|05/01/2012|3|+NRB|+NRB|+WRB
DES,CHK,STK,SMART,,,,,BOT|05/01/2012|3|+NRB|+NRB|+WRB
DES,NUVA,STK,SMART,,,,,BOT|05/01/2012|3|+NRB|+NRB|+WRB
DES,TXRH,STK,SMART,,,,,BOT|05/01/2012|3|+NRB|+NRB|+WRB
DES,FIRE,STK,SMART,,,,,BOT|05/01/2012|3|+NRB|+NRB|+WRB
DES,AVP,STK,SMART,,,,,SLD|05/01/2012|3|+NRB|+NRB|+WRB
DES,WMS,STK,SMART,,,,,SLD|05/01/2012|3|+NRB|+NRB|+WRB
DES,CIE,STK,SMART,,,,,SLD|05/01/2012|3|+NRB|+NRB|+WRB
DES,DPZ,STK,SMART,,,,,SLD|05/01/2012|3|+NRB|+NRB|+WRB
DES,EMR,STK,SMART,,,,,SLD|05/01/2012|3|+NRB|+NRB|+WRB
DES,MCK,STK,SMART,,,,,SLD|05/01/2012|3|+NRB|+NRB|+WRB
DES,GRMN,STK,SMART,,,,,BOT|05/02/2012|3|+NRB|+NRB|-NRB
DES,GNW,STK,SMART,,,,,BOT|05/02/2012|3|+NRB|+NRB|-NRB
